id;word;type_id;type;total_count;freq;cumulative_freq
14491;丰盛;a;形容词;59;0.0006;93.1158999999937
14492;斜坡;n;名词;59;0.0006;93.1164999999938
14493;入社;v;动词;59;0.0006;93.1170999999938
14494;钝;a;形容词;59;0.0006;93.1176999999938
14495;可耻;a;形容词;59;0.0006;93.1182999999938
14496;锋芒;n;名词;59;0.0006;93.0996999999936
14497;轨;n;名词;59;0.0006;93.1134999999937
14498;诊;v;动词;59;0.0006;93.1122999999937
14499;变幻;v;动词;59;0.0006;93.0936999999935
14500;麻将;n;名词;59;0.0006;93.0942999999935
14501;赶不上;v;动词;59;0.0006;93.0948999999935
14502;九点;nt;时间名词;59;0.0006;93.0954999999936
14503;刚;a;形容词;59;0.0006;93.0960999999936
14504;李淑贞;nh;人名;59;0.0006;93.0966999999936
14505;共;a;形容词;59;0.0006;93.0972999999936
14506;控;v;动词;59;0.0006;93.0978999999936
14507;淹;v;动词;59;0.0006;93.1056999999937
14508;源于;v;动词;59;0.0006;93.0990999999936
14509;几率;n;名词;59;0.0006;93.0930999999935
14510;来历;n;名词;59;0.0006;93.1002999999936
14511;相爱;v;动词;59;0.0006;93.1008999999936
14512;过快;a;形容词;59;0.0006;93.1014999999936
14513;基本上;n;名词;59;0.0006;93.1020999999936
14514;牵连;v;动词;59;0.0006;93.1026999999936
14515;筛;v;动词;59;0.0006;93.1032999999936
14516;车门;n;名词;59;0.0006;93.1038999999936
14517;暴;a;形容词;59;0.0006;93.1044999999936
14518;溃疡;n;名词;59;0.0006;93.1050999999936
14519;绿色植物;n;名词;59;0.0006;93.0984999999936
14520;强加;v;动词;59;0.0006;93.1320999999939
14521;笑说;v;动词;59;0.0006;93.137499999994
14522;托人;v;动词;59;0.0006;93.1356999999939
14523;协;v;动词;59;0.0006;93.138699999994
14524;隔开;v;动词;59;0.0006;93.1362999999939
14525;鸿渐;nhs;人名-名;59;0.0006;93.1368999999939
14526;险恶;a;形容词;59;0.0006;93.138099999994
14527;金丝猴;n;名词;59;0.0006;93.1338999999939
14528;中枢神经;n;名词;59;0.0006;93.139299999994
14529;画展;n;名词;59;0.0006;93.139899999994
14530;一整套;mq;数量;59;0.0006;93.140499999994
14531;不语;v;动词;59;0.0006;93.146499999994
14532;告状;v;动词;59;0.0006;93.141699999994
14533;绳索;n;名词;59;0.0006;93.142299999994
14534;省级;n;名词;59;0.0006;93.142899999994
14535;发病率;n;名词;59;0.0006;93.143499999994
14536;宁肯;d;副词;59;0.0006;93.144699999994
14537;动身;v;动词;59;0.0006;93.145299999994
14538;提名;v;动词;59;0.0006;93.145899999994
14539;医;n;名词;59;0.0006;93.141099999994
14540;五十万;m;数词;59;0.0006;93.147099999994
14541;张国焘;nh;人名;59;0.0006;93.144099999994
14542;自以为;v;动词;59;0.0006;93.1344999999939
14543;茅屋;n;名词;59;0.0006;93.1260999999938
14544;宾客;n;名词;59;0.0006;93.1206999999938
14545;一时间;nt;时间名词;59;0.0006;93.1212999999938
14546;小冬子;nhs;人名-名;59;0.0006;93.1218999999938
14547;借贷;v;动词;59;0.0006;93.1224999999938
14548;喂养;v;动词;59;0.0006;93.1230999999938
14549;全国代表大会;n;名词;59;0.0006;93.1236999999938
14550;圈儿;n;名词;59;0.0006;93.1242999999938
14551;婚姻自由;i;习用语;59;0.0006;93.1248999999938
14552;选为;v;动词;59;0.0006;93.1254999999938
14553;拔出;v;动词;59;0.0006;93.1332999999939
14554;该死;a;形容词;59;0.0006;93.1266999999939
14555;教导员;n;名词;59;0.0006;93.1200999999938
14556;扎根;v;动词;59;0.0006;93.1278999999939
14557;宅;n;名词;59;0.0006;93.1284999999939
14558;手套;n;名词;59;0.0006;93.1290999999939
14559;原子量;n;名词;59;0.0006;93.1296999999939
14560;为期;v;动词;59;0.0006;93.1302999999939
14561;通到;v;动词;59;0.0006;93.1308999999939
14562;图表;n;名词;59;0.0006;93.1272999999939
14563;单位制;n;名词;59;0.0006;93.1314999999939
14564;状元;n;名词;59;0.0006;93.1350999999939
14565;离别;v;动词;59;0.0006;93.1080999999937
14566;溶化;v;动词;59;0.0006;93.0780999999934
14567;东面;nd;方位名词;59;0.0006;93.0516999999931
14568;古典主义;n;名词;59;0.0006;93.0522999999931
14569;浩瀚;a;形容词;59;0.0006;93.0594999999932
14570;尚书;n;名词;59;0.0006;93.0540999999932
14571;乔;nhf;人名-姓;59;0.0006;93.0546999999932
14572;决战;v;动词;59;0.0006;93.0552999999932
14573;极有;v;动词;59;0.0006;93.0558999999932
14574;妩媚;a;形容词;59;0.0006;93.0564999999932
14575;胜负;n;名词;59;0.0006;93.0648999999933
14576;放宽;v;动词;59;0.0006;93.0576999999932
14577;妖;n;名词;59;0.0006;93.0510999999931
14578;京师;n;名词;59;0.0006;93.0486999999931
14579;小城;n;名词;59;0.0006;93.0588999999932
14580;董事长;n;名词;59;0.0006;93.0570999999932
14581;穿插;v;动词;59;0.0006;93.0600999999932
14582;割断;v;动词;59;0.0006;93.0606999999932
14583;北海;ns;地名;59;0.0006;93.0612999999932
14584;少量;m;数词;59;0.0006;93.0618999999932
14585;哟;u;助词;59;0.0006;93.0624999999932
14586;僵;a;形容词;59;0.0006;93.0630999999932
14587;建房;v;动词;59;0.0006;93.0636999999933
14588;肖像;n;名词;59;0.0006;93.0642999999933
14589;清早;nt;时间名词;59;0.0006;93.0582999999932
14590;屁;n;名词;59;0.0006;93.039099999993
14591;绷;v;动词;59;0.0006;93.0432999999931
14592;闸;n;名词;59;0.0006;93.039699999993
14593;往年;nt;时间名词;59;0.0006;93.040299999993
14594;夜校;n;名词;59;0.0006;93.040899999993
14595;橘子;n;名词;59;0.0006;93.041499999993
14596;伤痕;n;名词;59;0.0006;93.042099999993
14597;臭氧;n;名词;59;0.0006;93.0426999999931
14598;光是;vl;联系动词;59;0.0006;93.0438999999931
14599;人民大会堂;n;名词;59;0.0006;93.0444999999931
14600;一九五七;m;数词;59;0.0006;93.0450999999931
14601;开刀;v;动词;59;0.0006;93.0504999999931
14602;大拇指;n;名词;59;0.0006;93.0462999999931
14603;雷声;n;名词;59;0.0006;93.038499999993
14604;独有;v;动词;59;0.0006;93.0468999999931
14605;救灾;v;动词;59;0.0006;93.0474999999931
14606;创刊;v;动词;59;0.0006;93.0480999999931
14607;阶梯;n;名词;59;0.0006;93.0456999999931
14608;生物界;n;名词;59;0.0006;93.0492999999931
14609;亚;j;缩略语;59;0.0006;93.0498999999931
14610;头;k;后接成分;59;0.0006;93.0534999999932
14611;贬;v;动词;59;0.0006;93.0864999999935
14612;带给;v;动词;59;0.0006;93.0798999999934
14613;钨;n;名词;59;0.0006;93.0804999999934
14614;类推;v;动词;59;0.0006;93.0810999999934
14615;滑;v;动词;59;0.0006;93.0816999999934
14616;怨恨;v;动词;59;0.0006;93.0822999999934
14617;难;n;名词;59;0.0006;93.0828999999934
14618;洋葱;n;名词;59;0.0006;93.0834999999934
14619;吴刚;nh;人名;59;0.0006;93.0840999999934
14620;生来;v;动词;59;0.0006;93.0846999999935
14621;称得上;v;动词;59;0.0006;93.0924999999935
14622;境遇;n;名词;59;0.0006;93.0858999999935
14623;奋战;v;动词;59;0.0006;93.0792999999934
14624;革命性;n;名词;59;0.0006;93.0870999999935
14625;小脚;n;名词;59;0.0006;93.0876999999935
14626;基本功;n;名词;59;0.0006;93.0882999999935
14627;芯;n;名词;59;0.0006;93.0888999999935
14628;报导;v;动词;59;0.0006;93.0894999999935
14629;不单;c;连词;59;0.0006;93.0900999999935
14630;迷失;v;动词;59;0.0006;93.0906999999935
14631;纯收入;n;名词;59;0.0006;93.0912999999935
14632;位数;n;名词;59;0.0006;93.0660999999933
14633;深渊;n;名词;59;0.0006;93.0918999999935
14634;一下;d;副词;59;0.0006;93.0528999999931
14635;劳苦;a;形容词;59;0.0006;93.0726999999933
14636;心意;n;名词;59;0.0006;93.0714999999933
14637;记事;v;动词;59;0.0006;93.0852999999935
14638;造诣;n;名词;59;0.0006;93.0666999999933
14639;肥力;n;名词;59;0.0006;93.0672999999933
14640;下功夫;v;动词;59;0.0006;93.0678999999933
14641;衣物;n;名词;59;0.0006;93.0684999999933
14642;一年四季;i;习用语;59;0.0006;93.0690999999933
14643;平反;v;动词;59;0.0006;93.0696999999933
14644;锄;v;动词;59;0.0006;93.0702999999933
14645;撵;v;动词;59;0.0006;93.0708999999933
14646;号码;n;名词;59;0.0006;93.0786999999934
14647;置换;v;动词;59;0.0006;93.0720999999933
14648;阴道;n;名词;59;0.0006;93.0654999999933
14649;马蹄;n;名词;59;0.0006;93.0732999999933
14650;小梅;nh;人名;59;0.0006;93.0738999999933
14651;对得起;v;动词;59;0.0006;93.0744999999934
14652;相称;a;形容词;59;0.0006;93.0750999999934
14653;家兔;n;名词;59;0.0006;93.0756999999934
14654;烹调;v;动词;59;0.0006;93.0762999999934
14655;殷勤;a;形容词;59;0.0006;93.0768999999934
14656;秋后;nt;时间名词;58;0.0006;93.2286999999948
14657;仰望;v;动词;58;0.0006;93.2160999999947
14658;液晶;n;名词;58;0.0006;93.2412999999949
14659;相当;v;动词;58;0.0006;93.2166999999947
14660;政治体制;n;名词;58;0.0006;93.2274999999948
14661;费力;v;动词;58;0.0006;93.2172999999947
14662;失眠;v;动词;58;0.0006;93.2178999999947
14663;称;n;名词;58;0.0006;93.2184999999947
14664;佐;n;名词;58;0.0006;93.2190999999947
14665;秆;n;名词;58;0.0006;93.2196999999947
14666;瓷;n;名词;58;0.0006;93.2202999999947
14667;结识;v;动词;58;0.0006;93.2280999999948
14668;叼;v;动词;58;0.0006;93.2214999999948
14669;服务业;n;名词;58;0.0006;93.2148999999947
14670;打入;v;动词;58;0.0006;93.2226999999948
14671;脸庞;n;名词;58;0.0006;93.2232999999948
14672;尝到;v;动词;58;0.0006;93.2238999999948
14673;谓词;n;名词;58;0.0006;93.2244999999948
14674;沈括;nh;人名;58;0.0006;93.2250999999948
14675;村民;n;名词;58;0.0006;93.2256999999948
14676;画画;v;动词;58;0.0006;93.2262999999948
14677;准确性;n;名词;58;0.0006;93.2268999999948
14678;学识;n;名词;58;0.0006;93.2082999999946
14679;活到;v;动词;58;0.0006;93.2220999999948
14680;来人;n;名词;58;0.0006;93.2208999999947
14681;提议;v;动词;58;0.0006;93.2022999999946
14682;缚;v;动词;58;0.0006;93.2028999999946
14683;回信;v;动词;58;0.0006;93.2034999999946
14684;个头;n;名词;58;0.0006;93.2040999999946
14685;体型;n;名词;58;0.0006;93.2046999999946
14686;乙酸;n;名词;58;0.0006;93.2052999999946
14687;拉丁美洲;ns;地名;58;0.0006;93.2058999999946
14688;申诉;v;动词;58;0.0006;93.2064999999946
14689;深浅;n;名词;58;0.0006;93.2142999999947
14690;真人;n;名词;58;0.0006;93.2076999999946
14691;贻贝;n;名词;58;0.0006;93.2016999999946
14692;满口;n;名词;58;0.0006;93.2088999999946
14693;发疯;v;动词;58;0.0006;93.2094999999946
14694;笑笑;v;动词;58;0.0006;93.2100999999946
14695;大;h;前接成分;58;0.0006;93.2106999999947
14696;扼杀;v;动词;58;0.0006;93.2112999999947
14697;江波;nh;人名;58;0.0006;93.2118999999947
14698;氯酸钾;n;名词;58;0.0006;93.2124999999947
14699;工业经济;n;名词;58;0.0006;93.2130999999947
14700;打完;v;动词;58;0.0006;93.2136999999947
14701;死亡率;n;名词;58;0.0006;93.2070999999946
14702;几何学;n;名词;58;0.0006;93.2406999999949
14703;西装;n;名词;58;0.0006;93.244299999995
14704;长篇小说;n;名词;58;0.0006;93.243099999995
14705;脚跟;n;名词;58;0.0006;93.244899999995
14706;天井;n;名词;58;0.0006;93.242499999995
14707;志愿军;n;名词;58;0.0006;93.245499999995
14708;吼叫;v;动词;58;0.0006;93.246099999995
14709;深秋;nt;时间名词;58;0.0006;93.246699999995
14710;南宋;nt;时间名词;58;0.0006;93.247299999995
14711;津贴;n;名词;58;0.0006;93.247899999995
14712;评论家;n;名词;58;0.0006;93.248499999995
14713;房东;n;名词;58;0.0006;93.249099999995
14714;消散;v;动词;58;0.0006;93.250299999995
14715;乐园;n;名词;58;0.0006;93.2556999999951
14716;触犯;v;动词;58;0.0006;93.2550999999951
14717;版画;n;名词;58;0.0006;93.2544999999951
14718;殿;n;名词;58;0.0006;93.2538999999951
14719;听起来;v;动词;58;0.0006;93.2532999999951
14720;驻扎;v;动词;58;0.0006;93.252699999995
14721;英明;a;形容词;58;0.0006;93.249699999995
14722;上头;nd;方位名词;58;0.0006;93.251499999995
14723;停工;v;动词;58;0.0006;93.250899999995
14724;委;v;动词;58;0.0006;93.252099999995
14725;螺线;n;名词;58;0.0006;93.243699999995
14726;母牛;n;名词;58;0.0006;93.2346999999949
14727;签;v;动词;58;0.0006;93.2292999999948
14728;看重;v;动词;58;0.0006;93.2298999999948
14729;解剖学;n;名词;58;0.0006;93.2304999999948
14730;马虎;a;形容词;58;0.0006;93.2310999999948
14731;可比;v;动词;58;0.0006;93.2316999999949
14732;公文;n;名词;58;0.0006;93.2322999999949
14733;任免;v;动词;58;0.0006;93.2328999999949
14734;著称;v;动词;58;0.0006;93.2334999999949
14735;分寸;n;名词;58;0.0006;93.2340999999949
14736;救出;v;动词;58;0.0006;93.2352999999949
14737;度数;n;名词;58;0.0006;93.2364999999949
14738;积云;n;名词;58;0.0006;93.2370999999949
14739;截至;v;动词;58;0.0006;93.2376999999949
14740;便衣;n;名词;58;0.0006;93.2382999999949
14741;借来;v;动词;58;0.0006;93.2388999999949
14742;疯;a;形容词;58;0.0006;93.2358999999949
14743;洗衣机;n;名词;58;0.0006;93.2394999999949
14744;令人;v;动词;58;0.0006;93.2400999999949
14745;卜;v;动词;58;0.0006;93.2154999999947
14746;提包;n;名词;58;0.0006;93.1866999999944
14747;毁坏;v;动词;58;0.0006;93.1614999999942
14748;过重;a;形容词;58;0.0006;93.1620999999942
14749;软骨;n;名词;58;0.0006;93.1638999999942
14750;慢吞吞;a;形容词;58;0.0006;93.1644999999942
14751;高耸;v;动词;58;0.0006;93.1650999999942
14752;东南部;nl;处所名词;58;0.0006;93.1656999999942
14753;富饶;a;形容词;58;0.0006;93.1662999999942
14754;着实;d;副词;58;0.0006;93.1740999999943
14755;憔悴;a;形容词;58;0.0006;93.1860999999944
14756;临死;v;动词;58;0.0006;93.1674999999942
14757;名堂;n;名词;58;0.0006;93.2418999999949
14758;古;n;名词;58;0.0006;93.1608999999942
14759;市价;n;名词;58;0.0006;93.1686999999943
14760;竹林;n;名词;58;0.0006;93.1584999999942
14761;打通;v;动词;58;0.0006;93.1692999999943
14762;凡;a;形容词;58;0.0006;93.1668999999942
14763;瓶;q;量词;58;0.0006;93.1698999999943
14764;戏台;n;名词;58;0.0006;93.1704999999943
14765;挥发;v;动词;58;0.0006;93.1710999999943
14766;第三产业;n;名词;58;0.0006;93.1716999999943
14767;主;v;动词;58;0.0006;93.1722999999943
14768;虽则;c;连词;58;0.0006;93.1728999999943
14769;具体化;v;动词;58;0.0006;93.1734999999943
14770;急急;d;副词;58;0.0006;93.1680999999942
14771;藤椅;n;名词;58;0.0006;93.1506999999941
14772;药剂;n;名词;58;0.0006;93.1512999999941
14773;昏暗;a;形容词;58;0.0006;93.1524999999941
14774;大块;n;名词;58;0.0006;93.1500999999941
14775;人际关系;n;名词;58;0.0006;93.1494999999941
14776;蒋经国;nh;人名;58;0.0006;93.1488999999941
14777;吱吱;o;拟声词;58;0.0006;93.1482999999941
14778;飞扬;v;动词;58;0.0006;93.1476999999941
14779;元朝;nt;时间名词;58;0.0006;93.1518999999941
14780;工商业;n;名词;58;0.0006;93.1530999999941
14781;暗自;d;副词;58;0.0006;93.1536999999941
14782;阻断;v;动词;58;0.0006;93.1542999999941
14783;愈加;d;副词;58;0.0006;93.1548999999941
14784;迟早;d;副词;58;0.0006;93.1554999999941
14785;家禽;n;名词;58;0.0006;93.1560999999941
14786;素描;n;名词;58;0.0006;93.1566999999941
14787;当众;v;动词;58;0.0006;93.1572999999941
14788;亿万;m;数词;58;0.0006;93.1602999999942
14789;软化;v;动词;58;0.0006;93.1578999999941
14790;气派;n;名词;58;0.0006;93.1590999999942
14791;预感;v;动词;58;0.0006;93.1596999999942
14792;机关枪;n;名词;58;0.0006;93.1632999999942
14793;检察;v;动词;58;0.0006;93.2004999999946
14794;讲学;v;动词;58;0.0006;93.1884999999944
14795;秋收;n;名词;58;0.0006;93.1890999999944
14796;市内;nl;处所名词;58;0.0006;93.1896999999945
14797;电冰箱;n;名词;58;0.0006;93.1902999999945
14798;沪;j;缩略语;58;0.0006;93.1908999999945
14799;喉头;n;名词;58;0.0006;93.1914999999945
14800;军费;n;名词;58;0.0006;93.1920999999945
14801;查处;v;动词;58;0.0006;93.1926999999945
14802;倾诉;v;动词;58;0.0006;93.1932999999945
14803;挂钩;v;动词;58;0.0006;93.2010999999946
14804;染料;n;名词;58;0.0006;93.1944999999945
14805;窖;n;名词;58;0.0006;93.1878999999944
14806;宴;n;名词;58;0.0006;93.1956999999945
14807;酱;n;名词;58;0.0006;93.1962999999945
14808;核子;n;名词;58;0.0006;93.1968999999945
14809;颠覆;v;动词;58;0.0006;93.1974999999945
14810;实话;n;名词;58;0.0006;93.1980999999945
14811;阿根廷;ns;地名;58;0.0006;93.1986999999945
14812;读音;n;名词;58;0.0006;93.1992999999945
14813;团聚;v;动词;58;0.0006;93.1998999999945
14814;史文远;nh;人名;58;0.0006;93.1800999999944
14815;朱占标;nh;人名;58;0.0006;93.1812999999944
14816;历;v;动词;58;0.0006;93.1626999999942
14817;撩;v;动词;58;0.0006;93.1950999999945
14818;无政府主义;n;名词;58;0.0006;93.1938999999945
14819;桨;n;名词;58;0.0006;93.1752999999943
14820;单词;n;名词;58;0.0006;93.1758999999943
14821;造纸;v;动词;58;0.0006;93.1764999999943
14822;市场体系;n;名词;58;0.0006;93.1770999999943
14823;吃喝;v;动词;58;0.0006;93.1776999999943
14824;相隔;v;动词;58;0.0006;93.1782999999943
14825;鸦片战争;n;名词;58;0.0006;93.1788999999943
14826;纺;v;动词;58;0.0006;93.1794999999944
14827;并肩;d;副词;58;0.0006;93.1872999999944
14828;熟知;v;动词;58;0.0006;93.1806999999944
14829;教训;v;动词;58;0.0006;93.1746999999943
14830;燃着;v;动词;58;0.0006;93.1818999999944
14831;谭嗣同;nh;人名;58;0.0006;93.1824999999944
14832;性病;n;名词;58;0.0006;93.1830999999944
14833;歉意;n;名词;58;0.0006;93.1836999999944
14834;鄂;j;缩略语;58;0.0006;93.1842999999944
14835;背叛;v;动词;58;0.0006;93.1848999999944
14836;教学法;n;名词;58;0.0006;93.1854999999944
14837;共同体;n;名词;57;0.0006;93.3216999999957
14838;外貌;n;名词;57;0.0006;93.3228999999957
14839;普;a;形容词;57;0.0006;93.3234999999957
14840;谢;nhf;人名-姓;57;0.0006;93.3240999999957
14841;担架;n;名词;57;0.0006;93.3246999999957
14842;威尼斯;ns;地名;57;0.0006;93.3252999999957
14843;仆人;n;名词;57;0.0006;93.3258999999957
14844;捉摸;v;动词;57;0.0006;93.3336999999958
14845;策动;v;动词;57;0.0006;93.3270999999958
14846;笼统;a;形容词;57;0.0006;93.3210999999957
14847;中;n;名词;57;0.0006;93.3282999999958
14848;从此以后;i;习用语;57;0.0006;93.3288999999958
14849;印象派;n;名词;57;0.0006;93.3294999999958
14850;野猪;n;名词;57;0.0006;93.3300999999958
14851;东岸;nl;处所名词;57;0.0006;93.3306999999958
14852;远去;v;动词;57;0.0006;93.3312999999958
14853;注定;v;动词;57;0.0006;93.3318999999958
14854;自然;c;连词;57;0.0006;93.3324999999958
14855;审讯;v;动词;57;0.0006;93.3330999999958
14856;摆弄;v;动词;57;0.0006;93.3144999999956
14857;集体化;v;动词;57;0.0006;93.3456999999959
14858;播出;v;动词;57;0.0006;93.3132999999956
14859;急急忙忙;a;形容词;57;0.0006;93.3276999999958
14860;可为;v;动词;57;0.0006;93.3264999999958
14861;大中型企业;j;缩略语;57;0.0006;93.3090999999956
14862;呛;v;动词;57;0.0006;93.3096999999956
14863;场景;n;名词;57;0.0006;93.3102999999956
14864;传遍;v;动词;57;0.0006;93.3108999999956
14865;疼;v;动词;57;0.0006;93.3114999999956
14866;乞丐;n;名词;57;0.0006;93.3120999999956
14867;华;n;名词;57;0.0006;93.3126999999956
14868;接线;v;动词;57;0.0006;93.3204999999957
14869;滔滔;a;形容词;57;0.0006;93.3138999999956
14870;发怒;v;动词;57;0.0006;93.3078999999956
14871;时效;n;名词;57;0.0006;93.3150999999956
14872;哗啦;o;拟声词;57;0.0006;93.3156999999956
14873;政治权利;n;名词;57;0.0006;93.3162999999957
14874;拐杖;n;名词;57;0.0006;93.3168999999957
14875;阎;nhf;人名-姓;57;0.0006;93.3174999999957
14876;做完;v;动词;57;0.0006;93.3180999999957
